Unnamed: 0,Airline,Source,Destination,Total_Stops,Price,Day,Month,Dep_hour,Dep_minute,Duration_hour,Duration_minute
698,Multiple carriers,Delhi,Cochin,1,6795,15,6,12,50,12,40
1129,Jet Airways,Delhi,Cochin,1,14714,6,3,20,55,22,5
7501,IndiGo,Kolkata,Banglore,0,4804,6,6,20,25,2,45
8734,Jet Airways,Kolkata,Banglore,1,8529,6,12,6,30,27,35
5184,GoAir,Delhi,Cochin,1,5281,6,9,10,35,9,0
8038,Jet Airways,Kolkata,Banglore,1,10844,21,5,14,5,5,45
1789,Jet Airways,Kolkata,Banglore,1,8849,4,1,21,10,7,30
10445,Air India,Delhi,Cochin,2,12646,6,6,12,55,30,20
2657,Jet Airways,Banglore,Delhi,0,7229,4,6,6,0,2,45
7672,Air India,Delhi,Cochin,1,7690,6,9,6,5,27,20
7734,Multiple carriers,Delhi,Cochin,1,14848,27,6,10,0,9,15
3532,Jet Airways,Delhi,Cochin,1,10262,27,6,19,15,17,20
1040,Air India,Banglore,New Delhi,0,10216,3,3,13,20,2,50
8704,Air India,Kolkata,Banglore,2,12434,5,6,16,50,22,15
2673,Jet Airways,Kolkata,Banglore,1,10056,4,1,6,30,5,30
3012,Jet Airways,Banglore,Delhi,0,7229,15,5,19,50,3,0
2569,IndiGo,Kolkata,Banglore,0,4804,27,4,14,25,2,30
5206,SpiceJet,Kolkata,Banglore,0,3841,15,4,22,20,2,20
2176,Jet Airways,Kolkata,Banglore,1,13994,6,9,9,35,12,30
6547,Jet Airways,Banglore,New Delhi,1,11087,3,9,7,0,13,20
4021,Multiple carriers,Delhi,Cochin,1,11622,24,6,9,15,9,45
1435,Multiple carriers,Delhi,Cochin,1,6916,3,9,7,5,9,5
8947,Jet Airways,Mumbai,Hyderabad,0,3210,6,9,19,35,1,30
2540,Jet Airways,Kolkata,Banglore,1,9663,5,12,8,25,24,55
8176,Air India,Delhi,Cochin,2,10441,27,5,19,45,23,30
9185,Air India,Kolkata,Banglore,2,11222,18,5,8,20,26,50
10537,Multiple carriers,Delhi,Cochin,1,17267,3,6,7,5,6,15
448,Jet Airways,Kolkata,Banglore,1,9663,15,5,18,55,9,45
9021,Jet Airways,Banglore,New Delhi,1,13817,3,12,21,25,17,50
6087,Jet Airways,Banglore,Delhi,0,7229,5,3,19,50,3,0
8544,SpiceJet,Kolkata,Banglore,0,3841,24,5,9,0,2,25
3777,IndiGo,Delhi,Cochin,1,6496,24,6,5,10,4,55
7476,IndiGo,Banglore,Delhi,0,4823,15,6,18,25,2,55
6375,Vistara,Kolkata,Banglore,1,9187,6,6,7,10,27,35
9527,Jet Airways,Kolkata,Banglore,1,14571,24,5,6,30,9,50
7417,IndiGo,Mumbai,Hyderabad,0,2227,4,1,20,5,1,35
6347,Air India,Delhi,Cochin,0,6094,21,5,14,5,3,50
6016,Jet Airways,Kolkata,Banglore,1,14571,6,6,16,30,7,5
2478,Air India,Delhi,Cochin,2,9653,21,5,12,0,19,40
22,IndiGo,Banglore,Delhi,0,3943,4,3,4,0,2,50
2082,Multiple carriers,Delhi,Cochin,1,11098,6,9,10,35,8,25
1660,IndiGo,Delhi,Cochin,1,7191,18,5,11,25,9,35
1382,GoAir,Banglore,New Delhi,1,8352,3,3,15,45,4,30
1735,Air India,Delhi,Cochin,1,5232,4,6,17,40,5,20
3805,Jet Airways,Delhi,Cochin,2,13292,24,6,5,30,22,55
4240,Multiple carriers,Delhi,Cochin,1,13587,6,6,14,0,7,0
4139,Jet Airways,Kolkata,Banglore,1,14388,5,6,20,0,12,15
6684,Jet Airways,Delhi,Cochin,2,13376,24,6,14,35,22,0
4622,Air India,Delhi,Cochin,2,10861,6,1,22,0,21,15
3581,Jet Airways,Delhi,Cochin,1,10262,15,6,7,5,5,30
7119,Jet Airways,Delhi,Cochin,2,13014,6,6,5,30,13,30
10097,Jet Airways,Delhi,Cochin,2,18752,3,9,13,45,29,5
646,Air India,Delhi,Cochin,2,8665,27,3,21,30,21,45
6481,IndiGo,Delhi,Cochin,1,6937,3,9,7,35,4,25
7654,IndiGo,Delhi,Cochin,1,6938,6,12,14,20,8,10
10350,Air India,Kolkata,Banglore,1,7662,5,9,16,45,28,20
7286,Air India,Delhi,Cochin,1,7480,24,6,17,20,16,5
8498,Multiple carriers,Delhi,Cochin,1,9315,15,5,7,30,11,30
7830,IndiGo,Delhi,Cochin,1,5912,27,5,15,10,4,50
10029,Jet Airways,Delhi,Cochin,2,13014,6,3,9,40,26,55
4944,IndiGo,Delhi,Cochin,1,6573,4,9,18,35,6,55
9144,Air India,Kolkata,Banglore,0,5195,4,12,14,15,2,30
5421,Multiple carriers,Delhi,Cochin,1,9424,5,9,19,0,6,30
7148,Vistara,Banglore,New Delhi,0,6138,15,3,7,0,2,40
2177,IndiGo,Delhi,Cochin,0,6015,15,4,14,25,3,15
686,IndiGo,Chennai,Kolkata,0,4326,15,3,5,15,2,20
2479,Vistara,Kolkata,Banglore,1,8610,6,9,17,0,27,20
7247,SpiceJet,Chennai,Kolkata,0,3543,6,3,8,20,2,15
6363,SpiceJet,Kolkata,Banglore,0,3873,4,6,14,55,2,30
5011,SpiceJet,Mumbai,Hyderabad,0,2017,27,3,13,10,1,20
6037,SpiceJet,Chennai,Kolkata,0,3859,24,3,9,30,2,35
4648,Air India,Delhi,Cochin,2,20416,3,6,6,50,24,50
5871,IndiGo,Delhi,Cochin,1,5912,15,4,17,5,5,10
7698,Jet Airways,Kolkata,Banglore,1,7064,4,1,8,25,14,10
521,SpiceJet,Delhi,Cochin,1,5583,21,4,6,5,5,15
4038,Jet Airways,Kolkata,Banglore,1,12576,6,12,20,0,8,40
10198,IndiGo,Kolkata,Banglore,0,4778,3,6,5,30,2,50
781,Multiple carriers,Delhi,Cochin,1,13069,21,3,9,10,9,40
8748,SpiceJet,Mumbai,Hyderabad,0,2647,15,6,5,45,1,30
5692,IndiGo,Delhi,Cochin,1,6979,15,5,4,55,16,5
6070,Multiple carriers,Delhi,Cochin,1,7563,3,6,7,10,9,0
3798,Air India,Delhi,Cochin,1,8907,6,9,9,45,13,15
2213,SpiceJet,Delhi,Cochin,1,5583,6,9,6,5,5,15
10555,Air India,Kolkata,Banglore,2,12723,5,1,5,50,30,40
4345,Jet Airways,Delhi,Cochin,2,16704,5,9,13,25,23,10
7094,Multiple carriers,Delhi,Cochin,1,7845,27,3,6,0,7,20
1839,IndiGo,Kolkata,Banglore,1,4150,24,3,4,15,5,35
10325,SpiceJet,Banglore,New Delhi,0,4945,21,3,9,35,2,55
2393,IndiGo,Kolkata,Banglore,0,4174,4,12,17,15,2,35
3892,IndiGo,Delhi,Cochin,1,6582,6,1,7,15,5,15
1251,Jet Airways,Kolkata,Banglore,1,8586,5,12,6,30,25,45
7630,IndiGo,Delhi,Cochin,1,7503,18,5,10,35,10,25
6614,Vistara,Banglore,Delhi,0,4668,6,1,21,0,2,50
5523,Jet Airways,Banglore,New Delhi,1,22270,3,1,8,0,5,15
9853,IndiGo,Banglore,Delhi,0,4423,4,6,10,30,2,50
5594,IndiGo,Kolkata,Banglore,0,4148,3,9,20,25,2,40
5410,Jet Airways,Kolkata,Banglore,1,13941,5,9,16,30,25,45
4595,SpiceJet,Mumbai,Hyderabad,0,1965,5,3,5,45,1,30
365,Air India,Delhi,Cochin,1,8425,15,5,5,15,25,35
10664,IndiGo,Banglore,Delhi,0,4823,4,9,18,55,2,55
147,Air India,Delhi,Cochin,1,5117,4,3,12,30,20,55
1676,Jet Airways,Delhi,Cochin,2,19329,3,6,19,10,24,35
9421,IndiGo,Kolkata,Banglore,0,4148,3,12,21,25,2,40
7782,Jet Airways,Banglore,Delhi,0,7229,5,3,6,0,2,45
7923,Air India,Kolkata,Banglore,2,10361,18,5,12,0,30,30
3499,IndiGo,Kolkata,Banglore,0,7615,24,3,15,10,2,35
3311,Air India,Delhi,Cochin,2,12970,6,1,17,15,26,0
5010,SpiceJet,Kolkata,Banglore,0,3873,18,5,22,20,2,20
6325,GoAir,Delhi,Cochin,1,8213,3,6,10,25,8,55
9489,GoAir,Banglore,Delhi,0,3419,6,12,7,45,2,55
8629,Jet Airways,Kolkata,Banglore,1,13364,4,1,21,10,11,5
3979,Air India,Delhi,Cochin,2,11386,27,6,5,55,13,20
9087,Air India,Delhi,Cochin,1,9929,15,6,7,0,12,15
8226,Multiple carriers,Delhi,Cochin,1,11098,21,3,4,45,14,5
78,Jet Airways,Delhi,Cochin,1,10262,15,6,17,30,19,5
7206,Jet Airways,Delhi,Cochin,0,7202,6,12,11,0,3,15
2264,Jet Airways,Delhi,Cochin,1,10262,6,12,19,15,17,20
8780,Jet Airways,Kolkata,Banglore,1,10844,5,12,16,30,7,5
10626,GoAir,Banglore,New Delhi,0,4340,24,3,11,40,2,55
7575,Air India,Kolkata,Banglore,1,8366,6,12,9,25,9,5
2296,Multiple carriers,Delhi,Cochin,1,9646,15,5,7,5,15,25
8269,IndiGo,Kolkata,Banglore,0,4174,4,1,14,25,2,30
3950,SpiceJet,Banglore,New Delhi,0,5575,15,3,5,45,2,50
7298,IndiGo,Mumbai,Hyderabad,0,3175,15,3,12,0,1,25
10080,Air India,Kolkata,Banglore,0,4145,5,9,20,45,2,35
3678,Jet Airways,Kolkata,Banglore,1,8355,5,1,10,20,7,15
9175,Vistara,Banglore,Delhi,0,5403,27,4,11,30,2,50
6368,IndiGo,Kolkata,Banglore,0,4804,6,12,17,15,2,35
392,Air India,Delhi,Cochin,1,8669,15,5,7,0,12,15
3229,Jet Airways,Kolkata,Banglore,1,10844,21,5,21,10,25,25
16,SpiceJet,Delhi,Cochin,1,5830,15,4,8,45,4,30
4257,IndiGo,Banglore,New Delhi,0,6144,21,3,18,25,2,55
2697,IndiGo,Kolkata,Banglore,1,6301,6,6,10,30,5,35
6259,Jet Airways,Delhi,Cochin,1,10262,27,6,18,15,24,45
3537,Jet Airways,Banglore,New Delhi,1,7832,21,3,8,0,15,0
7518,SpiceJet,Chennai,Kolkata,0,3543,18,6,8,20,2,15
4907,Jet Airways,Delhi,Cochin,1,11822,4,9,20,55,15,40
593,Air India,Banglore,Delhi,0,6961,18,5,10,0,2,45
9930,Jet Airways,Banglore,New Delhi,1,21934,15,3,16,55,7,50
5915,Multiple carriers,Delhi,Cochin,1,13377,6,1,18,15,7,15
8099,Air India,Delhi,Cochin,2,12760,6,6,17,15,26,0
5977,Multiple carriers,Delhi,Cochin,1,15867,3,6,7,0,11,50
2372,Multiple carriers,Delhi,Cochin,1,8099,15,5,9,15,10,0
6129,Multiple carriers,Delhi,Cochin,1,7858,21,5,17,15,7,40
4866,IndiGo,Delhi,Cochin,1,7255,5,9,20,25,5,5
9199,Jet Airways,Delhi,Cochin,1,10262,6,3,16,0,20,35
4658,Air India,Delhi,Cochin,0,6304,5,12,18,5,3,5
163,IndiGo,Delhi,Cochin,1,6442,5,9,6,50,9,20
9872,Multiple carriers,Delhi,Cochin,1,13062,21,3,14,0,7,0
10058,Jet Airways,Delhi,Cochin,1,12898,21,5,8,0,20,25
10436,Jet Airways,Kolkata,Banglore,1,10844,5,1,8,25,9,50
7504,Jet Airways,Banglore,Delhi,0,8016,15,6,15,15,2,55
6454,Air India,Delhi,Cochin,0,5201,18,6,14,5,3,50
5626,Jet Airways,Delhi,Cochin,2,15129,27,5,13,25,29,35
6099,Multiple carriers,Delhi,Cochin,1,8266,6,6,10,20,8,55
8134,Jet Airways,Banglore,Delhi,0,4544,27,4,18,55,3,5
7770,Vistara,Banglore,Delhi,0,4668,27,5,9,45,2,50
6905,Air India,Kolkata,Banglore,1,7211,4,1,20,30,26,45
7891,IndiGo,Banglore,Delhi,0,4423,5,6,6,5,2,45
4905,Jet Airways,Delhi,Cochin,1,15190,6,12,7,5,11,55
2310,Air India,Kolkata,Banglore,2,13243,18,5,7,0,18,20
6651,IndiGo,Delhi,Cochin,1,6442,6,12,7,35,14,55
8034,SpiceJet,Mumbai,Hyderabad,0,12475,3,1,5,45,1,20
4543,Multiple carriers,Delhi,Cochin,1,8266,21,5,6,0,13,15
3766,Multiple carriers,Delhi,Cochin,1,15603,3,6,7,0,14,0
6235,Jet Airways,Delhi,Cochin,1,10262,6,3,19,45,23,15
1556,Multiple carriers,Delhi,Cochin,1,7670,18,5,10,20,15,10
2059,Air India,Kolkata,Banglore,2,7662,24,5,5,50,7,25
768,Vistara,Kolkata,Banglore,1,9345,6,6,20,20,27,5
5778,IndiGo,Delhi,Cochin,1,5298,6,1,6,50,5,20
8006,Air India,Delhi,Cochin,2,13442,3,3,17,15,26,0
7993,Multiple carriers,Delhi,Cochin,1,9103,5,9,10,35,8,25
3342,IndiGo,Banglore,Delhi,0,4823,5,1,16,55,3,0
4580,Jet Airways,Kolkata,Banglore,1,10953,5,6,17,0,16,45
9676,IndiGo,Banglore,New Delhi,1,5226,3,9,15,40,4,55
3332,Multiple carriers,Delhi,Cochin,1,11098,6,1,4,55,7,40
1409,Multiple carriers,Delhi,Cochin,1,7408,6,1,17,0,8,30
1388,Air India,Kolkata,Banglore,0,5510,18,4,14,15,2,30
7042,SpiceJet,Kolkata,Banglore,0,3841,4,6,17,10,2,30
5756,IndiGo,Delhi,Cochin,1,6287,15,4,5,5,7,5
1645,IndiGo,Banglore,Delhi,0,4823,21,4,20,0,2,50
7021,Multiple carriers,Delhi,Cochin,1,7005,6,6,10,20,10,40
6506,Jet Airways,Delhi,Cochin,1,15554,3,9,17,25,11,0
1184,GoAir,Banglore,Delhi,0,3419,24,5,7,45,2,55
5532,IndiGo,Delhi,Cochin,1,10482,3,9,2,5,5,5
5152,Jet Airways,Banglore,Delhi,0,7229,4,3,11,10,2,55
5249,IndiGo,Kolkata,Banglore,0,4804,24,6,14,25,2,30
690,Jet Airways,Mumbai,Hyderabad,0,2071,4,3,19,35,1,30
9429,Air Asia,Banglore,Delhi,0,4282,6,6,4,55,2,50
6628,Air Asia,Kolkata,Banglore,1,5192,24,5,7,35,15,55
10484,Jet Airways,Kolkata,Banglore,1,9314,21,5,17,0,21,25
6591,Multiple carriers Premium economy,Delhi,Cochin,1,11269,21,3,8,55,6,35
7274,Air India,Kolkata,Banglore,1,11936,15,5,7,0,9,15
8949,Multiple carriers,Delhi,Cochin,1,13377,15,6,13,0,12,30
6715,Jet Airways,Kolkata,Banglore,1,10844,18,5,5,45,10,35
10253,Jet Airways,Delhi,Cochin,0,9564,5,12,11,0,3,15
4409,IndiGo,Mumbai,Hyderabad,0,4049,27,5,9,10,1,30
1897,Jet Airways,Delhi,Cochin,1,10262,6,3,18,15,10,10
10363,Jet Airways,Delhi,Cochin,2,12609,24,6,21,25,15,10
2514,Jet Airways,Kolkata,Banglore,1,8586,5,9,16,30,17,35
6038,Air India,Kolkata,Banglore,2,12744,6,9,7,0,22,25
3070,Jet Airways,Delhi,Cochin,2,15129,27,5,19,10,17,25
5864,Vistara,Banglore,New Delhi,0,8028,3,3,7,0,2,40
847,IndiGo,Banglore,Delhi,0,3943,18,6,5,30,2,50
8106,Vistara,Banglore,Delhi,0,4668,5,12,11,30,2,50
9015,Air India,Banglore,New Delhi,2,11728,18,3,8,50,14,35
7463,GoAir,Delhi,Cochin,1,6393,3,6,6,0,7,20
9598,IndiGo,Kolkata,Banglore,0,4174,4,1,9,35,2,45
8809,Air India,Delhi,Cochin,1,7480,5,6,20,40,12,45
7256,Jet Airways,Delhi,Cochin,1,15764,3,6,13,0,15,25
2996,Jet Airways,Kolkata,Banglore,1,14151,18,5,20,25,22,45
2550,Jet Airways,Delhi,Cochin,2,13376,6,3,14,35,22,0
5859,Air India,Delhi,Cochin,1,8372,6,3,19,0,12,40
1052,Air Asia,Delhi,Cochin,1,7353,18,5,16,45,14,25
7162,IndiGo,Kolkata,Banglore,0,4804,24,6,4,40,2,35
1974,Jet Airways,Delhi,Cochin,2,13292,6,9,9,35,27,0
2551,SpiceJet,Chennai,Kolkata,0,3597,27,6,8,20,2,15
8587,Multiple carriers,Delhi,Cochin,1,15237,3,3,4,0,14,50
4987,Jet Airways,Banglore,Delhi,0,7229,5,1,7,10,3,0
5991,IndiGo,Kolkata,Banglore,1,4860,24,4,19,35,4,35
8437,Air India,Delhi,Cochin,0,5201,15,6,5,10,2,50
4318,IndiGo,Delhi,Cochin,1,6818,15,5,5,5,7,5
5741,SpiceJet,Banglore,Delhi,0,3257,27,5,5,55,2,40
6191,Air India,Kolkata,Banglore,0,5510,21,6,14,15,2,30
5997,Multiple carriers,Delhi,Cochin,1,8099,24,6,9,15,10,0
7496,IndiGo,Banglore,New Delhi,0,4238,24,3,1,30,2,45
3011,Jet Airways,Mumbai,Hyderabad,0,2759,21,3,3,5,1,20
9439,Vistara,Delhi,Cochin,0,6741,6,1,14,40,3,10
9915,IndiGo,Chennai,Kolkata,0,3540,6,9,5,15,2,25
6830,Air Asia,Kolkata,Banglore,0,4384,3,6,22,50,2,30
7978,Vistara,Kolkata,Banglore,1,9345,21,5,20,20,27,5
8415,Air Asia,Banglore,Delhi,0,4483,27,4,11,10,2,45
9330,Multiple carriers,Delhi,Cochin,1,11761,27,5,8,0,11,15
3176,Jet Airways,Kolkata,Banglore,1,10844,6,9,18,55,17,5
8477,Jet Airways,Banglore,New Delhi,1,7280,15,3,9,45,6,10
10607,IndiGo,Delhi,Cochin,1,8765,21,3,9,10,16,25
1838,Jet Airways,Kolkata,Banglore,1,13941,5,1,20,0,12,15
5633,IndiGo,Mumbai,Hyderabad,0,2754,21,6,2,35,1,30
560,Jet Airways,Kolkata,Banglore,1,8586,5,9,6,30,27,35
9697,SpiceJet,Banglore,Delhi,0,3625,27,5,9,30,2,50
8593,Air India,Delhi,Cochin,2,11989,21,5,17,15,26,0
5519,Multiple carriers,Delhi,Cochin,1,13377,6,6,14,0,11,30
4498,Air India,Kolkata,Banglore,2,12592,5,12,9,25,28,20
1449,IndiGo,Kolkata,Banglore,0,4804,15,5,22,15,2,35
8612,Jet Airways,Banglore,Delhi,0,4544,4,6,8,20,3,0
4467,Vistara,Delhi,Cochin,0,6741,18,4,6,0,3,10
10167,IndiGo,Mumbai,Hyderabad,0,2227,27,3,21,20,1,25
1698,GoAir,Banglore,Delhi,0,3898,6,6,7,45,2,55
10535,Jet Airways,Kolkata,Banglore,1,8586,18,5,20,0,12,15
9583,Jet Airways,Kolkata,Banglore,1,7594,6,12,21,10,7,30
6054,Air India,Delhi,Cochin,0,5201,18,6,18,5,3,5
2516,SpiceJet,Kolkata,Banglore,0,3873,6,3,17,10,2,30
8714,SpiceJet,Kolkata,Banglore,1,4963,18,5,15,5,5,15
340,Jet Airways,Banglore,Delhi,0,7229,15,6,19,50,3,0
2426,SpiceJet,Mumbai,Hyderabad,0,1965,18,3,22,45,1,25
9089,Multiple carriers,Delhi,Cochin,1,10877,6,12,8,30,10,30
5869,IndiGo,Banglore,Delhi,0,4423,18,5,13,0,2,50
4641,IndiGo,Kolkata,Banglore,0,4804,5,1,15,30,2,35
3775,Jet Airways,Kolkata,Banglore,1,9663,5,12,6,30,26,50
2811,Jet Airways,Kolkata,Banglore,1,14388,5,9,21,10,12,55
1014,Air India,Banglore,New Delhi,1,6383,21,3,10,30,12,25
5355,Jet Airways,Delhi,Cochin,1,12373,5,9,19,15,17,20
4965,Air India,Kolkata,Banglore,1,8891,24,5,9,25,25,45
7240,Jet Airways,Delhi,Cochin,2,13292,24,6,21,25,21,35
6652,IndiGo,Kolkata,Banglore,1,5170,21,5,15,15,4,50
4092,SpiceJet,Mumbai,Hyderabad,0,2017,5,12,22,45,1,30
148,IndiGo,Delhi,Cochin,1,6147,24,6,15,10,4,50
285,Multiple carriers,Delhi,Cochin,1,7308,27,5,17,30,8,0
10304,Air India,Delhi,Cochin,1,6377,4,9,8,0,11,15
8935,Jet Airways,Kolkata,Banglore,1,14781,15,5,18,55,21,25
6879,IndiGo,Mumbai,Hyderabad,0,5232,3,3,20,5,1,30
4504,SpiceJet,Kolkata,Banglore,0,3841,15,6,6,55,2,35
7570,Vistara,Chennai,Kolkata,0,11982,5,3,17,45,2,20
236,Jet Airways,Delhi,Cochin,1,17024,3,6,18,15,25,30
10228,Jet Airways,Banglore,New Delhi,1,11087,3,9,5,45,4,40
7242,Jet Airways,Kolkata,Banglore,1,9899,6,12,14,5,6,40
8878,Jet Airways,Kolkata,Banglore,1,14571,24,5,16,30,6,5
3119,Multiple carriers,Delhi,Cochin,1,7038,6,6,7,10,15,20
632,Air Asia,Kolkata,Banglore,1,6810,6,6,22,40,12,0
6925,Air India,Banglore,New Delhi,1,7932,24,3,6,55,6,25
2513,Jet Airways,Kolkata,Banglore,1,13059,6,6,14,5,14,35
2690,Vistara,Kolkata,Banglore,1,8137,5,6,17,0,16,5
9028,Multiple carriers,Delhi,Cochin,1,13797,6,12,8,0,13,0
8950,Jet Airways,Kolkata,Banglore,1,11134,24,3,18,55,23,15
9002,SpiceJet,Banglore,Delhi,0,3311,24,5,5,55,2,40
4269,Jet Airways,Kolkata,Banglore,1,13941,5,12,8,25,20,15
3927,Multiple carriers,Delhi,Cochin,1,8099,27,6,9,15,10,0
2843,IndiGo,Kolkata,Banglore,0,4804,21,5,15,30,2,35
8786,Air Asia,Kolkata,Banglore,0,4107,4,3,19,55,2,30
10478,Air India,Delhi,Cochin,1,7532,21,3,9,45,23,40
9569,Air India,Banglore,New Delhi,3,13081,3,1,5,50,27,0
7550,Multiple carriers,Delhi,Cochin,1,8266,15,5,6,0,13,15
9152,IndiGo,Chennai,Kolkata,0,5277,6,3,22,5,2,20
9005,Vistara,Kolkata,Banglore,1,8452,24,5,20,20,26,20
9807,Air India,Kolkata,Banglore,2,14214,5,9,14,30,18,25
1746,IndiGo,Delhi,Cochin,1,6628,6,1,18,35,6,55
7521,Air India,Kolkata,Banglore,2,14508,5,6,7,0,27,0
4314,Air India,Delhi,Cochin,1,8907,6,12,20,30,26,30
8806,Jet Airways,Delhi,Cochin,1,16289,3,9,15,5,27,45
2494,Jet Airways,Delhi,Cochin,1,14053,3,9,19,15,9,10
10665,IndiGo,Kolkata,Banglore,0,4804,27,4,15,15,2,30
3763,Multiple carriers,Delhi,Cochin,1,14086,3,9,15,5,10,30
9567,Multiple carriers,Delhi,Cochin,1,11789,6,6,10,20,8,40
1816,Jet Airways,Banglore,Delhi,0,8016,27,6,11,10,2,55
708,Multiple carriers,Delhi,Cochin,1,9100,21,3,7,30,11,45
9799,SpiceJet,Chennai,Kolkata,0,3597,5,6,17,45,2,20
5263,Jet Airways,Banglore,Delhi,0,8016,15,6,18,55,3,5
5556,IndiGo,Kolkata,Banglore,0,5618,3,3,22,10,2,45
72,Multiple carriers,Delhi,Cochin,1,10791,24,6,11,40,7,20
7979,Jet Airways,Kolkata,Banglore,1,10844,5,6,8,25,7,55
5175,IndiGo,Delhi,Cochin,1,14871,3,6,11,30,9,30
6873,Jet Airways,Banglore,New Delhi,1,16736,3,6,8,55,20,10
1130,Vistara,Delhi,Cochin,0,6216,6,12,14,40,3,10
1246,Jet Airways,Banglore,New Delhi,1,26890,3,1,8,55,7,15
8770,Jet Airways,Kolkata,Banglore,1,9314,5,1,9,35,9,35
2366,Jet Airways,Delhi,Cochin,2,15812,24,6,11,40,7,20
6707,IndiGo,Kolkata,Banglore,1,4226,6,9,6,20,4,0
6891,SpiceJet,Banglore,Delhi,0,4423,15,4,9,30,2,50
4419,Jet Airways,Banglore,Delhi,0,7229,18,4,17,45,3,0
1349,IndiGo,Delhi,Cochin,1,5883,6,12,11,25,14,5
10669,Air India,Delhi,Cochin,1,9929,15,6,8,0,11,15
9236,IndiGo,Kolkata,Banglore,0,6038,24,3,9,35,2,45
10216,SpiceJet,Delhi,Cochin,1,9748,3,3,6,10,5,10
6759,Jet Airways,Delhi,Cochin,1,14714,27,6,14,0,5,0
1105,Jet Airways,Kolkata,Banglore,1,8586,18,5,18,55,9,45
7449,Jet Airways,Kolkata,Banglore,1,14388,18,5,21,10,12,10
7753,Air India,Kolkata,Banglore,2,6117,5,6,9,10,19,30
989,Jet Airways,Delhi,Cochin,1,12557,21,3,19,45,8,40
2880,Air India,Delhi,Cochin,2,16373,3,9,22,0,21,15
630,Air India,Banglore,New Delhi,1,10246,3,1,17,0,19,15
1254,Jet Airways,Delhi,Cochin,2,13014,6,1,5,30,22,55
3217,Jet Airways,Kolkata,Banglore,1,7064,4,1,6,30,22,10
482,SpiceJet,Kolkata,Banglore,1,6643,24,5,8,35,8,40
3074,IndiGo,Banglore,Delhi,0,3943,6,6,1,30,2,45
5083,Multiple carriers,Delhi,Cochin,1,7575,5,9,4,55,14,20
9289,Jet Airways,Banglore,Delhi,0,4544,24,4,19,50,3,0
7116,Jet Airways,Kolkata,Banglore,1,13941,5,1,8,25,20,15
3313,Jet Airways,Mumbai,Hyderabad,0,3210,5,6,2,55,1,25
7349,Air India,Delhi,Cochin,2,13547,27,6,13,15,18,25
3733,SpiceJet,Kolkata,Banglore,0,3847,27,3,6,55,2,40
6782,Jet Airways,Kolkata,Banglore,1,14388,18,5,8,25,24,55
6919,IndiGo,Chennai,Kolkata,0,3597,15,6,13,15,2,20
10392,Jet Airways,Delhi,Cochin,2,15339,15,6,23,5,29,20
1321,Air India,Delhi,Cochin,2,12865,3,6,13,5,20,20
3264,Jet Airways,Delhi,Cochin,1,17024,3,3,8,0,20,25
1077,SpiceJet,Chennai,Kolkata,0,3807,18,3,9,30,2,35
4883,Multiple carriers,Delhi,Cochin,1,13377,6,12,16,0,9,30
8987,Jet Airways,Banglore,New Delhi,1,22270,3,6,7,0,5,25
5837,IndiGo,Delhi,Cochin,1,6093,4,9,7,30,13,30
9750,IndiGo,Delhi,Cochin,1,6388,21,3,7,20,5,10
4682,Air India,Mumbai,Hyderabad,0,3100,18,6,15,0,1,25
3133,Vistara,Kolkata,Banglore,1,12102,24,3,17,0,29,10
6982,Multiple carriers,Delhi,Cochin,1,7354,6,3,10,35,8,40
1305,SpiceJet,Kolkata,Banglore,0,4174,15,4,9,0,2,25
7407,Vistara,Mumbai,Hyderabad,1,12395,3,6,11,55,11,0
6381,Air India,Delhi,Cochin,1,6377,27,3,7,0,12,15
5579,Jet Airways,Delhi,Cochin,1,15400,3,6,9,0,9,50
5369,Vistara,Banglore,New Delhi,0,7608,3,3,21,10,2,55
1810,IndiGo,Delhi,Cochin,1,12351,3,9,7,30,13,30
5277,Multiple carriers,Delhi,Cochin,1,7787,5,9,7,30,11,45
8377,IndiGo,Kolkata,Banglore,0,4804,18,5,17,15,2,35
5121,Vistara,Banglore,Delhi,0,4668,24,6,21,0,2,50
6543,Multiple carriers,Delhi,Cochin,1,8930,6,3,9,0,12,0
8251,Jet Airways,Delhi,Cochin,2,14300,27,6,12,15,24,20
2376,Jet Airways,Banglore,Delhi,0,7229,15,5,18,55,3,5
10001,Jet Airways,Delhi,Cochin,1,12898,27,5,7,5,11,55
3702,IndiGo,Kolkata,Banglore,1,5069,6,6,8,10,4,50
7169,GoAir,Delhi,Cochin,1,4959,6,12,10,35,9,0
1291,Multiple carriers,Delhi,Cochin,1,7575,5,9,10,35,8,40
9728,Jet Airways,Banglore,Delhi,0,6478,27,6,8,20,3,0
4506,Jet Airways,Kolkata,Banglore,1,8586,5,9,20,0,8,40
2154,Jet Airways,Delhi,Cochin,2,12819,24,6,23,5,29,20
6899,Jet Airways,Delhi,Cochin,1,14714,6,6,10,0,9,0
10408,Air India,Banglore,New Delhi,1,6982,15,3,11,50,23,45
9048,IndiGo,Chennai,Kolkata,0,8580,3,1,7,55,2,20
9555,Multiple carriers,Delhi,Cochin,1,12537,27,3,11,30,9,30
7008,SpiceJet,Chennai,Kolkata,0,3597,15,5,17,45,2,20
9117,Jet Airways,Banglore,Delhi,0,5198,18,5,19,50,3,0
8728,SpiceJet,Chennai,Kolkata,0,3543,18,5,17,45,2,20
